trade_id,coin,type,timeframe,entry_price,exit_price,profit,profit_percentage,entry_time,exit_time,tp1_time,tp2_time,tp3_time
#357,ARB,short,1h,0.9157528318989613,0.9261949360919899,-1.1402753919281048,-1.1402753919281048,12/02/2024 09:00,12/02/2024 10:00,,,
#362,OM,short,1h,3.4011004959915923,3.524543535661015,-3.6295028569402197,-3.6295028569402197,12/02/2024 09:00,12/02/2024 10:00,,,
#360,______MNT,short,1h,0.8765055188356876,0.8944241762549818,-2.0443291039509472,-2.0443291039509472,12/02/2024 09:00,12/02/2024 10:00,,,
#316,__BONK,short,1h,4.427326163998528e-05,4.27834609471668e-05,1.962923832472354,1.962923832472354,12/02/2024 04:00,12/02/2024 10:00,12/02/2024 05:00,12/02/2024 09:00,12/02/2024 10:00
#365,_FLOKI,short,1h,0.00022516644841883825,0.00022887385233018233,-1.6465170265721987,-1.6465170265721987,12/02/2024 09:00,12/02/2024 10:00,,,
#393,THETA,long,1h,2.8512418233594885,2.8512418233594885,0.0,0.0,12/02/2024 10:00,12/02/2024 10:00,,,
#364,__WLD,short,1h,3.1812364619425013,3.225064864728184,-1.3777159701897925,-1.3777159701897925,12/02/2024 09:00,12/02/2024 10:00,,,
#395,__BRETT,long,1h,0.19858079324196026,0.19858079324196026,0.0,0.0,12/02/2024 10:00,12/02/2024 10:00,,,
#368,MKR,short,1h,1798.7356608177772,1816.3755556015365,-0.9806829968412059,-0.9806829968412059,12/02/2024 09:00,12/02/2024 10:00,,,
#366,ENS,short,1h,39.453710617899866,40.83226789712415,-3.494113120500357,-3.494113120500357,12/02/2024 09:00,12/02/2024 10:00,,,
#396,_JUP,long,1h,1.1697389924090547,1.1697389924090547,0.0,0.0,12/02/2024 10:00,12/02/2024 10:00,,,
#397,MATIC,long,1h,0.5791856731881185,0.5791856731881185,0.0,0.0,12/02/2024 10:00,12/02/2024 10:00,,,
#372,AXS,short,1h,7.8135104253961485,7.903084996048762,-1.1464062345328272,-1.1464062345328272,12/02/2024 09:00,12/02/2024 10:00,,,
#373,MANA,short,1h,0.6084943152540713,0.6174611294849489,-1.4736069024956508,-1.4736069024956508,12/02/2024 09:00,12/02/2024 10:00,,,
#374,PENDLE,short,1h,5.461406238338924,5.526053218339447,-1.183705755977336,-1.183705755977336,12/02/2024 09:00,12/02/2024 10:00,,,
#398,BTT,long,1h,1.3696455686362159e-06,1.3696455686362159e-06,0.0,0.0,12/02/2024 10:00,12/02/2024 10:00,,,
#376,MINA,short,1h,0.7844333270560541,0.7995939207108097,-1.9326809726012946,-1.9326809726012946,12/02/2024 09:00,12/02/2024 10:00,,,
#377,__AXL,short,1h,0.9547379627828113,0.9741918971334614,-2.0376202800134813,-2.0376202800134813,12/02/2024 09:00,12/02/2024 10:00,,,
#378,NEXO,short,1h,1.4235898953400121,1.4370800147449379,-0.9476127534400438,-0.9476127534400438,12/02/2024 09:00,12/02/2024 10:00,,,
#379,SNX,short,1h,2.4276318294964985,2.4612969762726986,-1.386748450368705,-1.386748450368705,12/02/2024 09:00,12/02/2024 10:00,,,
#381,PYTH,short,1h,0.46915946791574614,0.474989382455512,-1.2426296256292964,-1.2426296256292964,12/02/2024 09:00,12/02/2024 10:00,,,
#324,___________DEGEN,short,1h,0.018006096940852305,0.017254542981643056,2.434766832842806,2.434766832842806,12/02/2024 04:00,12/02/2024 10:00,12/02/2024 06:00,12/02/2024 09:00,12/02/2024 10:00
#399,BLUR,long,1h,0.36162807509780487,0.36162807509780487,0.0,0.0,12/02/2024 10:00,12/02/2024 10:00,,,
#323,BOME,short,1h,0.009249651015057472,0.008930057732920141,2.0155291726857776,2.0155291726857776,12/02/2024 04:00,12/02/2024 10:00,12/02/2024 07:00,12/02/2024 09:00,12/02/2024 10:00
#385,KAVA,short,1h,0.5747071989893314,0.5827560494646699,-1.4005132508332903,-1.4005132508332903,12/02/2024 09:00,12/02/2024 10:00,,,
#348,___PRIME,short,1h,12.684964660003011,12.881132581034821,-0.018606685208897633,-0.018606685208897633,12/02/2024 08:00,12/02/2024 10:00,12/02/2024 09:00,,
#389,_HOT,short,1h,0.00309795392761527,0.0031903157068565325,-2.981380014013331,-2.981380014013331,12/02/2024 09:00,12/02/2024 10:00,,,
#390,ENJ,short,1h,0.3060984349222085,0.31223607784173923,-2.0051206472488308,-2.0051206472488308,12/02/2024 09:00,12/02/2024 10:00,,,
#400,DEXE,long,1h,9.129079215224719,9.129079215224719,0.0,0.0,12/02/2024 10:00,12/02/2024 10:00,,,
#339,WBTC,short,1h,96025.36425163609,95228.74437326963,0.4839293583197052,0.4839293583197052,12/02/2024 08:00,12/02/2024 11:00,12/02/2024 09:00,12/02/2024 10:00,12/02/2024 11:00
#315,____TAO,short,1h,619.51994900334,599.3337305517769,1.900712659162762,1.900712659162762,12/02/2024 04:00,12/02/2024 11:00,12/02/2024 06:00,12/02/2024 09:00,12/02/2024 11:00
#340,CRO,short,1h,0.18403316286539928,0.1797185350557538,1.3676155879220664,1.3676155879220664,12/02/2024 08:00,12/02/2024 11:00,12/02/2024 09:00,12/02/2024 10:00,12/02/2024 11:00
#342,_STX,short,1h,2.2819411598234693,2.23061537959421,1.3120425273973366,1.3120425273973366,12/02/2024 08:00,12/02/2024 11:00,12/02/2024 09:00,12/02/2024 10:00,12/02/2024 11:00
#394,BGB,long,1h,1.6396152540114577,1.60232402734763,-2.274388858763757,-2.274388858763757,12/02/2024 10:00,12/02/2024 11:00,,,
#345,RUNE,short,1h,5.88285255518268,5.724282639843789,1.5723514470803748,1.5723514470803748,12/02/2024 08:00,12/02/2024 11:00,12/02/2024 09:00,12/02/2024 10:00,12/02/2024 11:00
#319,AKT,short,1h,4.232045309314359,4.1112785157504925,1.6646158322204294,1.6646158322204294,12/02/2024 04:00,12/02/2024 11:00,12/02/2024 09:00,12/02/2024 10:00,12/02/2024 11:00
#318,___CORE,short,1h,1.5430373854770028,1.4763361955401246,2.5215868279919142,2.5215868279919142,12/02/2024 04:00,12/02/2024 11:00,12/02/2024 09:00,12/02/2024 10:00,12/02/2024 11:00
#347,___________________AI,short,1h,0.740030792984775,0.7179669586136086,1.7391938513715184,1.7391938513715184,12/02/2024 08:00,12/02/2024 11:00,12/02/2024 09:00,12/02/2024 10:00,12/02/2024 11:00
#338,BTC,short,1h,96194.27456860032,95303.61111370886,0.5401087376042338,0.5401087376042338,12/02/2024 08:00,12/02/2024 12:00,12/02/2024 09:00,12/02/2024 11:00,12/02/2024 12:00
#421,TRX,long,1h,0.205855621962577,0.205855621962577,0.0,0.0,12/02/2024 12:00,12/02/2024 12:00,,,
#404,UNI,short,1h,12.730611935876842,13.116628253705837,-3.0321898096755335,-3.0321898096755335,12/02/2024 11:00,12/02/2024 12:00,,,
#422,FIL,long,1h,6.808682251495871,6.808682251495871,0.0,0.0,12/02/2024 12:00,12/02/2024 12:00,,,
#423,THETA,long,1h,2.8633746816498897,2.8633746816498897,0.0,0.0,12/02/2024 12:00,12/02/2024 12:00,,,
#367,_ETHFI,short,1h,2.3923371521595027,2.4342719023932697,-1.7528779418032103,-1.7528779418032103,12/02/2024 09:00,12/02/2024 12:00,,,
#327,LDO,short,1h,1.7686598250365129,1.699290776419311,2.287906232008125,2.287906232008125,12/02/2024 05:00,12/02/2024 12:00,12/02/2024 09:00,12/02/2024 11:00,12/02/2024 12:00
#424,AR,long,1h,25.043979707616465,25.043979707616465,0.0,0.0,12/02/2024 12:00,12/02/2024 12:00,,,
#384,BTG,short,1h,34.45020323535015,33.598166967343516,1.4427234374838216,1.4427234374838216,12/02/2024 09:00,12/02/2024 12:00,12/02/2024 10:00,12/02/2024 11:00,12/02/2024 12:00
#335,PAXG,short,1h,2639.504589775894,2643.4122197520587,-0.034961528990615734,-0.034961528990615734,12/02/2024 06:00,12/02/2024 12:00,12/02/2024 11:00,,
#425,DEXE,long,1h,9.138072473568254,9.138072473568254,0.0,0.0,12/02/2024 12:00,12/02/2024 12:00,,,
#428,OKB,long,1h,54.07923952993094,54.07923952993094,0.0,0.0,12/02/2024 13:00,12/02/2024 13:00,,,
#403,POL,short,1h,0.5758010119758089,0.5897921018426728,-2.4298480856875835,-2.4298480856875835,12/02/2024 11:00,12/02/2024 13:00,,,
#358,ETC,short,1h,31.77531654827256,31.820958560475855,0.3961424122849969,0.3961424122849969,12/02/2024 09:00,12/02/2024 13:00,12/02/2024 11:00,,
#343,WIF,short,1h,3.1499329705057235,3.0422124507570167,1.9948668889714098,1.9948668889714098,12/02/2024 08:00,12/02/2024 13:00,12/02/2024 09:00,12/02/2024 11:00,12/02/2024 13:00
#430,MATIC,long,1h,0.5783044439559065,0.5783044439559065,0.0,0.0,12/02/2024 13:00,12/02/2024 13:00,,,
#369,GT,short,1h,11.241014391593458,11.337775873969603,-0.06328052509141274,-0.06328052509141274,12/02/2024 09:00,12/02/2024 13:00,12/02/2024 10:00,,
#412,BTT,short,1h,1.3440904854014941e-06,1.3592671836193866e-06,-1.1291425973720106,-1.1291425973720106,12/02/2024 11:00,12/02/2024 13:00,,,
#431,APE,long,1h,1.4781175380623806,1.4781175380623806,0.0,0.0,12/02/2024 13:00,12/02/2024 13:00,,,
#413,CHZ,short,1h,0.09888277426098518,0.10045186109360335,-1.5868151397904893,-1.5868151397904893,12/02/2024 11:00,12/02/2024 13:00,,,
#415,NEXO,short,1h,1.4109916039797865,1.4220663163569935,-0.7848886092567907,-0.7848886092567907,12/02/2024 11:00,12/02/2024 13:00,,,
#418,KAVA,short,1h,0.5667848728442003,0.5770270832393041,-1.8070719396068233,-1.8070719396068233,12/02/2024 11:00,12/02/2024 13:00,,,
#349,ETH,short,1h,3613.3569296018177,3632.947394975904,-0.046642537395400835,-0.046642537395400835,12/02/2024 09:00,12/02/2024 14:00,12/02/2024 11:00,,
#350,DOGE,short,1h,0.4117030787605356,0.4205638602434541,-2.1522261892222425,-2.1522261892222425,12/02/2024 09:00,12/02/2024 14:00,,,
#401,ADA,short,1h,1.0664089301950168,1.1016799507791788,-3.3074573538794247,-3.3074573538794247,12/02/2024 11:00,12/02/2024 14:00,,,
#353,DOT,short,1h,8.68250464468486,8.87424410817286,-0.4607877146917465,-0.4607877146917465,12/02/2024 09:00,12/02/2024 14:00,12/02/2024 11:00,,
#354,BCH,short,1h,509.7971502577577,511.9864118562957,0.46653440713084676,0.46653440713084676,12/02/2024 09:00,12/02/2024 14:00,12/02/2024 11:00,,
#329,WBT,short,1h,23.424117145248054,23.43350564344999,0.11256621658341837,0.11256621658341837,12/02/2024 06:00,12/02/2024 14:00,12/02/2024 09:00,12/02/2024 11:00,
#405,FET,short,1h,1.7373589168068522,1.7865156841515422,-2.829396209911352,-2.829396209911352,12/02/2024 11:00,12/02/2024 14:00,,,
#406,KAS,short,1h,0.15672256710918894,0.16095202686962803,-2.698692242255334,-2.698692242255334,12/02/2024 11:00,12/02/2024 14:00,,,
#359,_IMX,short,1h,1.9159835673174992,1.9677588343407066,-0.7388847142098109,-0.7388847142098109,12/02/2024 09:00,12/02/2024 14:00,12/02/2024 11:00,,
#435,_STX,long,1h,2.304648600613119,2.304648600613119,0.0,0.0,12/02/2024 14:00,12/02/2024 14:00,,,
#407,ATOM,short,1h,8.391292938376898,8.73511282240678,-4.097340976590743,-4.097340976590743,12/02/2024 11:00,12/02/2024 14:00,,,
#361,OP,short,1h,2.3262662028048133,2.421191279017228,-4.080576681119382,-4.080576681119382,12/02/2024 09:00,12/02/2024 14:00,,,
#363,FTM,short,1h,1.0157855789830545,1.0271059271223701,0.21734946319168402,0.21734946319168402,12/02/2024 09:00,12/02/2024 14:00,12/02/2024 11:00,,
#409,GRT,short,1h,0.2716264285310937,0.2810990680143977,-3.4873776953628277,-3.4873776953628277,12/02/2024 11:00,12/02/2024 14:00,,,
#410,_JUP,short,1h,1.1395833208627786,1.1745665569198316,-3.0698269636455535,-3.0698269636455535,12/02/2024 11:00,12/02/2024 14:00,,,
#411,GALA,short,1h,0.0413812735184104,0.04358403854850247,-5.323096277141076,-5.323096277141076,12/02/2024 11:00,12/02/2024 14:00,,,
#370,__BEAM,short,1h,0.02632963229808716,0.0269351090014701,-0.4285251093000494,-0.4285251093000494,12/02/2024 09:00,12/02/2024 14:00,12/02/2024 11:00,,
#375,XEC,short,1h,4.84993871108502e-05,4.907691950029321e-05,-0.04733087349138809,-0.04733087349138809,12/02/2024 09:00,12/02/2024 14:00,12/02/2024 11:00,,
#440,FLOW,long,1h,0.9842878169769637,0.9842878169769637,0.0,0.0,12/02/2024 14:00,12/02/2024 14:00,,,
#427,ORDI,short,4h,38.35048958959059,39.29956178308084,-2.474732926872093,-2.474732926872093,12/02/2024 12:00,12/02/2024 14:00,,,
#414,__AXL,short,1h,0.9510409662604101,0.9851560170509559,-3.5871273689386514,-3.5871273689386514,12/02/2024 11:00,12/02/2024 14:00,,,
#382,GNO,short,1h,267.94739883480327,269.8782860291061,-0.03605214528680506,-0.03605214528680506,12/02/2024 09:00,12/02/2024 14:00,12/02/2024 11:00,,
#416,LUNC,short,1h,0.00012606481727986404,0.00012978113755173789,-2.9479440434388673,-2.9479440434388673,12/02/2024 11:00,12/02/2024 14:00,,,
#417,_SUPER,short,1h,1.360013738727518,1.3923777471138294,-2.379682459428132,-2.379682459428132,12/02/2024 11:00,12/02/2024 14:00,,,
#383,CBETH,short,1h,3916.217294768009,3933.1453296003056,0.0015540641696975,0.0015540641696975,12/02/2024 09:00,12/02/2024 14:00,12/02/2024 11:00,,
#386,KSM,short,1h,39.161469129362146,40.566839557512644,-1.0315797896716679,-1.0315797896716679,12/02/2024 09:00,12/02/2024 14:00,12/02/2024 11:00,,
#442,ROSE,long,1h,0.10641899325672674,0.10641899325672674,0.0,0.0,12/02/2024 14:00,12/02/2024 14:00,,,
#387,W,short,1h,0.32116910787671293,0.33142766675913166,-0.9270088625973755,-0.9270088625973755,12/02/2024 09:00,12/02/2024 14:00,12/02/2024 11:00,,
#388,TFUEL,short,1h,0.0846916604908423,0.08648490350600521,-2.1173785054749468,-2.1173785054749468,12/02/2024 09:00,12/02/2024 14:00,,,
#419,CKB,short,1h,0.015567003079113973,0.01656935359823485,-6.438943411437458,-6.438943411437458,12/02/2024 11:00,12/02/2024 14:00,,,
#420,WEMIX,short,1h,1.2074767954828618,1.2244104444003798,-1.4023995310606674,-1.4023995310606674,12/02/2024 11:00,12/02/2024 14:00,,,
#352,XLM,short,1h,0.5129333381048303,0.5402481985765107,-5.325226192667158,-5.325226192667158,12/02/2024 09:00,12/02/2024 15:00,,,
#443,DOT,long,1h,8.990925579530089,8.990925579530089,0.0,0.0,12/02/2024 15:00,12/02/2024 15:00,,,
#408,OM,long,1h,3.604086764725597,3.540935211108558,-1.7522206800103888,-1.7522206800103888,12/02/2024 11:00,12/02/2024 15:00,,,
#392,XMR,long,1h,165.18517365337013,168.711980974505,1.245453344970973,1.245453344970973,12/02/2024 10:00,12/02/2024 15:00,12/02/2024 12:00,12/02/2024 14:00,12/02/2024 15:00
#371,BSV,short,1h,69.66799527283507,71.47887611855786,-2.599300925239757,-2.599300925239757,12/02/2024 09:00,12/02/2024 15:00,,,
#402,____PEPE,short,1h,2.0035236189240868e-05,2.0737258517252945e-05,-3.503938368288716,-3.503938368288716,12/02/2024 11:00,12/02/2024 16:00,,,
#391,AAVE,long,1h,217.96354095948413,227.07007605839752,2.4371715796971665,2.4371715796971665,12/02/2024 10:00,12/02/2024 16:00,12/02/2024 14:00,12/02/2024 15:00,12/02/2024 16:00
#454,GALA,long,1h,0.04387782772238564,0.04387782772238564,0.0,0.0,12/02/2024 16:00,12/02/2024 16:00,,,
#455,XTZ,long,1h,1.6281617884741308,1.6281617884741308,0.0,0.0,12/02/2024 16:00,12/02/2024 16:00,,,
#467,ORDI,long,4h,39.82253047474921,39.82253047474921,0.0,0.0,12/02/2024 16:00,12/02/2024 16:00,,,
#461,__AXL,long,1h,1.007186423656423,1.007186423656423,0.0,0.0,12/02/2024 16:00,12/02/2024 16:00,,,
#380,___NEIRO,short,1h,0.001796246467682226,0.0018605842203157183,-0.9323147317708725,-0.9323147317708725,12/02/2024 09:00,12/02/2024 16:00,12/02/2024 11:00,,
#441,BLUR,long,1h,0.3884057696793099,0.38781535836215564,0.8455514627771386,0.8455514627771386,12/02/2024 14:00,12/02/2024 16:00,12/02/2024 15:00,,
#447,W,short,1h,0.3287639131672093,0.33374705049084735,-1.515719068930661,-1.515719068930661,12/02/2024 15:00,12/02/2024 16:00,,,
#448,BTC,long,1h,97354.99891863964,96399.82541925994,-0.9811242463039275,-0.9811242463039275,12/02/2024 16:00,12/02/2024 17:00,,,
#449,DOGE,long,1h,0.4361066679592105,0.4270459393578569,-2.0776404643739714,-2.0776404643739714,12/02/2024 16:00,12/02/2024 17:00,,,
#450,WBTC,long,1h,97206.16881528845,96303.04537521889,-0.9290803773839423,-0.9290803773839423,12/02/2024 16:00,12/02/2024 17:00,,,
#451,BCH,long,1h,530.473621387849,518.5284151329646,-2.2518002353505926,-2.2518002353505926,12/02/2024 16:00,12/02/2024 17:00,,,
#444,ARB,long,1h,0.9611738951952062,0.9597380631022762,0.5470090445062736,0.5470090445062736,12/02/2024 15:00,12/02/2024 17:00,12/02/2024 16:00,,
#452,OP,long,1h,2.4808758895098646,2.426668039803868,-2.1850286802015786,-2.1850286802015786,12/02/2024 16:00,12/02/2024 17:00,,,
#446,INJ,long,1h,30.461873383467495,30.15044857876953,0.19078496058976946,0.19078496058976946,12/02/2024 15:00,12/02/2024 17:00,12/02/2024 16:00,,
#453,FTM,long,1h,1.0462817094816952,1.0224031396334512,-2.2822314135714854,-2.2822314135714854,12/02/2024 16:00,12/02/2024 17:00,,,
#438,MKR,long,1h,1865.189040357495,1863.7777558933042,1.1452080616179916,1.1452080616179916,12/02/2024 14:00,12/02/2024 17:00,12/02/2024 15:00,12/02/2024 16:00,
#429,ENS,long,1h,41.49835125832091,41.16202670777743,0.8430083856361827,0.8430083856361827,12/02/2024 13:00,12/02/2024 17:00,12/02/2024 14:00,12/02/2024 15:00,
#477,LDO,short,1h,1.780047877558382,1.780047877558382,0.0,0.0,12/02/2024 17:00,12/02/2024 17:00,,,
#457,PENDLE,long,1h,5.807297679854627,5.646026823083975,-2.7770378868315366,-2.7770378868315366,12/02/2024 16:00,12/02/2024 17:00,,,
#465,BTG,long,1h,34.70553229562032,34.04532899007945,-1.902299898233199,-1.902299898233199,12/02/2024 16:00,12/02/2024 17:00,,,
#464,KAVA,long,1h,0.6038388455896948,0.5939881400963593,-1.631346768311268,-1.631346768311268,12/02/2024 16:00,12/02/2024 17:00,,,
#463,___PRIME,long,1h,14.086881591433476,13.418867946375665,-4.742097395523255,-4.742097395523255,12/02/2024 16:00,12/02/2024 17:00,,,
#432,PAXG,long,1h,2648.764086630967,2647.374751898549,0.08728973612292058,0.08728973612292058,12/02/2024 13:00,12/02/2024 17:00,12/02/2024 14:00,12/02/2024 16:00,
#466,QUBIC,long,1h,4.324113539131359e-06,4.097909992227863e-06,-5.231212012738597,-5.231212012738597,12/02/2024 16:00,12/02/2024 17:00,,,
#426,_SNEK,long,1h,0.006609215354129817,0.007057324594275514,3.9550391800793756,3.9550391800793756,12/02/2024 12:00,12/02/2024 17:00,12/02/2024 15:00,12/02/2024 16:00,12/02/2024 17:00
#433,POL,long,1h,0.6221433241233266,0.6030232838747533,-3.0732533014825276,-3.0732533014825276,12/02/2024 14:00,12/02/2024 18:00,,,
#434,ETC,long,1h,33.29702502397232,32.055493918262094,-3.728654751637355,-3.728654751637355,12/02/2024 14:00,12/02/2024 18:00,,,
#445,WBT,long,1h,23.50061224224142,23.38326560189464,-0.16665264489940074,-0.16665264489940074,12/02/2024 15:00,12/02/2024 18:00,12/02/2024 16:00,,
#436,ONDO,long,1h,1.2510093488290663,1.2154017354639424,-2.8463107328856,-2.8463107328856,12/02/2024 14:00,12/02/2024 18:00,,,
#437,_ETHFI,long,1h,2.6148628275077344,2.4949848254725646,-4.584485303553276,-4.584485303553276,12/02/2024 14:00,12/02/2024 18:00,,,
#456,AXS,long,1h,8.222311715585848,8.076803773231495,-1.7696719291064418,-1.7696719291064418,12/02/2024 16:00,12/02/2024 18:00,,,
#439,EGLD,long,1h,44.01928653283236,43.95309250510823,1.5969054225534995,1.5969054225534995,12/02/2024 14:00,12/02/2024 18:00,12/02/2024 15:00,12/02/2024 16:00,
#458,APE,long,1h,1.5342493987576789,1.4670372542274412,-4.380783501343458,-4.380783501343458,12/02/2024 16:00,12/02/2024 18:00,,,
#460,CAKE,long,1h,3.0570046695120765,2.977676506686419,-2.594963743981429,-2.594963743981429,12/02/2024 16:00,12/02/2024 18:00,,,
#459,CHZ,long,1h,0.10534820405467239,0.1015249304787248,-3.6291777446566047,-3.6291777446566047,12/02/2024 16:00,12/02/2024 18:00,,,
#462,NEXO,long,1h,1.4731460763881152,1.4368448164632857,-2.4641996137839657,-2.4641996137839657,12/02/2024 16:00,12/02/2024 18:00,,,
#492,DOGE,short,1h,0.41192031645868554,0.4224197259349124,-2.5488933312372595,-2.5488933312372595,12/02/2024 18:00,12/02/2024 19:00,,,
#493,SHIB,short,1h,2.872369254956914e-05,2.9369436297316783e-05,-2.2481223353622353,-2.2481223353622353,12/02/2024 18:00,12/02/2024 19:00,,,
#494,DOT,short,1h,8.818779189501422,9.075180946510278,-2.9074518309075823,-2.9074518309075823,12/02/2024 18:00,12/02/2024 19:00,,,
#496,ARB,short,1h,0.9407730754614784,0.9666037201965513,-2.7456828228637575,-2.7456828228637575,12/02/2024 18:00,12/02/2024 19:00,,,
#470,FET,short,1h,1.7662391345564634,1.7776306628265417,0.4341315155817604,0.4341315155817604,12/02/2024 17:00,12/02/2024 19:00,12/02/2024 18:00,,
#472,_IMX,short,1h,1.9442789425680906,1.9549736495990748,0.4880652166906197,0.4880652166906197,12/02/2024 17:00,12/02/2024 19:00,12/02/2024 18:00,,
#497,OP,short,1h,2.371885265876382,2.4258356256838667,-2.2745771300008752,-2.2745771300008752,12/02/2024 18:00,12/02/2024 19:00,,,
#474,______MNT,short,1h,0.8873278827344723,0.8902449803194047,0.42023365975834204,0.42023365975834204,12/02/2024 17:00,12/02/2024 19:00,12/02/2024 18:00,,
#475,GRT,short,1h,0.2811252323671014,0.2818594673965231,0.7041016946302382,0.7041016946302382,12/02/2024 17:00,12/02/2024 19:00,12/02/2024 18:00,,
#476,__BRETT,short,1h,0.19811071955120374,0.19833907034621193,0.6021959995380435,0.6021959995380435,12/02/2024 17:00,12/02/2024 19:00,12/02/2024 18:00,,
#498,MKR,short,1h,1833.752756007048,1872.3829628446397,-2.106620246979643,-2.106620246979643,12/02/2024 18:00,12/02/2024 19:00,,,
#499,RUNE,short,1h,5.83666433570858,6.005361107122152,-2.8902942110528587,-2.8902942110528587,12/02/2024 18:00,12/02/2024 19:00,,,
#500,GALA,short,1h,0.0414352205044488,0.04326879810322649,-4.425166745717749,-4.425166745717749,12/02/2024 18:00,12/02/2024 19:00,,,
#501,BSV,short,1h,69.49535619609662,71.49516194170681,-2.877610613243411,-2.877610613243411,12/02/2024 18:00,12/02/2024 19:00,,,
#480,XEC,short,1h,4.926023604837683e-05,4.955172502361017e-05,0.44502243983025536,0.44502243983025536,12/02/2024 17:00,12/02/2024 19:00,12/02/2024 18:00,,
#502,FLOW,short,1h,0.9818586384054621,1.0196543006176984,-3.84939957075862,-3.84939957075862,12/02/2024 18:00,12/02/2024 19:00,,,
#481,MINA,short,1h,0.8082622656218895,0.8160384335077414,0.44137948785857745,0.44137948785857745,12/02/2024 17:00,12/02/2024 19:00,12/02/2024 18:00,,
#483,LUNC,short,1h,0.00012852793878469852,0.0001341543855436146,-1.5576774187996936,-1.5576774187996936,12/02/2024 17:00,12/02/2024 19:00,12/02/2024 18:00,,
#503,KAVA,short,1h,0.5798861534910703,0.6019580133039337,-3.806240186972028,-3.806240186972028,12/02/2024 18:00,12/02/2024 19:00,,,
#487,W,short,1h,0.3276536926786062,0.3342170428585678,-0.1971459744246188,-0.1971459744246188,12/02/2024 17:00,12/02/2024 19:00,12/02/2024 18:00,,
#489,_HOT,short,1h,0.0031658552556975334,0.0031855513528465744,0.6335237944322498,0.6335237944322498,12/02/2024 17:00,12/02/2024 19:00,12/02/2024 18:00,,
#469,TONCOIN,short,1h,6.533351308872925,6.547560632560678,0.5070822172133016,0.5070822172133016,12/02/2024 17:00,12/02/2024 20:00,12/02/2024 18:00,,
#471,KAS,short,1h,0.15716774210830126,0.15718311232494775,0.5979510849901939,0.5979510849901939,12/02/2024 17:00,12/02/2024 20:00,12/02/2024 18:00,,
#482,__AXL,short,1h,0.9868919547428407,0.9901573544513251,0.6477932178089387,0.6477932178089387,12/02/2024 17:00,12/02/2024 20:00,12/02/2024 18:00,,
#484,_SUPER,short,1h,1.4075480866024463,1.4145645653647323,0.5437771355798601,0.5437771355798601,12/02/2024 17:00,12/02/2024 20:00,12/02/2024 18:00,,
#491,WEMIX,short,1h,1.2310174583891587,1.2489881986112674,-1.4598282176781048,-1.4598282176781048,12/02/2024 17:00,12/02/2024 20:00,,,
#490,ENJ,short,1h,0.31374172448578036,0.3158416577699087,0.5658713058453282,0.5658713058453282,12/02/2024 17:00,12/02/2024 20:00,12/02/2024 18:00,,
#495,OKB,short,1h,53.83550407446847,54.2076835866153,-0.6913272542818867,-0.6913272542818867,12/02/2024 18:00,12/02/2024 21:00,,,
#473,_STX,short,1h,2.2817759817124483,2.3173559495723888,-0.018035912581234825,-0.018035912581234825,12/02/2024 17:00,12/02/2024 21:00,12/02/2024 18:00,,
#478,_JUP,short,1h,1.161505014660784,1.1631916509560647,0.7175888547786161,0.7175888547786161,12/02/2024 17:00,12/02/2024 21:00,12/02/2024 18:00,,
#479,__BEAM,short,1h,0.026686627479612035,0.026778573492024102,0.6968102444584183,0.6968102444584183,12/02/2024 17:00,12/02/2024 21:00,12/02/2024 18:00,,
#509,XTZ,long,1h,1.6467398010640044,1.6217447204229944,-1.5178524636897677,-1.5178524636897677,12/02/2024 19:00,12/02/2024 21:00,,,
#515,NEXO,short,1h,1.4303383963499958,1.442955597291468,-0.8821130002291339,-0.8821130002291339,12/02/2024 20:00,12/02/2024 21:00,,,
#486,KSM,short,1h,39.841596668281646,40.363315918306576,0.3802563282900807,0.3802563282900807,12/02/2024 17:00,12/02/2024 21:00,12/02/2024 18:00,,
#518,W,short,1h,0.3294976841263607,0.33266740312914383,-0.9619852143080772,-0.9619852143080772,12/02/2024 20:00,12/02/2024 21:00,,,
#535,AR,long,1h,25.27804916130299,25.27804916130299,0.0,0.0,12/02/2024 22:00,12/02/2024 22:00,,,
#488,TFUEL,short,1h,0.08610548695630846,0.08723918339186928,-1.3166366925444437,-1.3166366925444437,12/02/2024 17:00,12/02/2024 22:00,,,
#514,FTM,long,1h,1.082463087067867,1.1408305347605463,3.145389272622361,3.145389272622361,12/02/2024 20:00,12/02/2024 23:00,12/02/2024 21:00,12/02/2024 22:00,12/02/2024 23:00
#510,AXS,long,1h,8.718056719019954,9.184330672223533,3.1198826543001745,3.1198826543001745,12/02/2024 19:00,12/02/2024 23:00,12/02/2024 20:00,12/02/2024 21:00,12/02/2024 23:00
#504,PAXG,short,1h,2642.2089334466573,2646.0418247359567,-0.14506389864860206,-0.14506389864860206,12/02/2024 18:00,12/02/2024 23:00,,,
#468,ETH,short,1h,3633.525118615128,3646.631886834072,0.14622429833616957,0.14622429833616957,12/02/2024 17:00,12/03/2024 00:00,12/02/2024 18:00,,
#540,OKB,long,1h,54.40513546900843,54.40513546900843,0.0,0.0,12/03/2024 00:00,12/03/2024 00:00,,,
#507,ONDO,long,1h,1.2464230977313868,1.3083153096871403,2.896591885470939,2.896591885470939,12/02/2024 19:00,12/03/2024 00:00,12/02/2024 22:00,12/02/2024 23:00,12/03/2024 00:00
